Sample1,Sample2,Cozero,Isrep,PearsonR,Rsquared,NMI,Spearman
ENCLB293SLX,ENCLB404SKN,True,False,0.4577149539548393,0.20950297907388066,0.21733258205747827,0.39048670306294875
ENCLB293SLX,ENCLB404SKN,False,False,0.716667015719273,0.5136116114199688,0.5477353567021745,0.7584078348663523
ENCLB293SLX,ENCLB324GIU,True,False,0.39897206071001656,0.15917870522719715,0.1729305954855656,0.3469154068160796
ENCLB293SLX,ENCLB324GIU,False,False,0.7073141735611436,0.5002933401204835,0.5567835657886571,0.7662550542760033
ENCLB293SLX,ENCLB584REF,True,False,0.38920466316312574,0.15148026982792218,0.1263456449979789,0.3018479837182592
ENCLB293SLX,ENCLB584REF,False,False,0.6112509235819057,0.3736276915797327,0.4877084339146529,0.7097199852566078
ENCLB293SLX,ENCLB758GEG,True,False,0.35962075890224376,0.12932709023342573,0.14220083708344777,0.3120398076662836
ENCLB293SLX,ENCLB758GEG,False,False,0.6504278684304101,0.4230564120309269,0.5229684177639817,0.742308796545879
ENCLB293SLX,ENCLB605LCC,True,False,0.4607942826372778,0.21233137091120344,0.21655234344598337,0.38835063297899286
ENCLB293SLX,ENCLB605LCC,False,False,0.7126717121627184,0.5079009693169405,0.5411632030768563,0.7520690657586874
ENCLB907YRF,ENCLB404SKN,True,False,0.4844766154116703,0.2347175908807475,0.19804574991267432,0.4076643198994614
ENCLB907YRF,ENCLB404SKN,False,False,0.6718299547815612,0.4513554881417945,0.4904377902298955,0.7216257231531156
ENCLB907YRF,ENCLB324GIU,True,False,0.5372233670199881,0.2886089460722928,0.23558786092468625,0.45523805013902274
ENCLB907YRF,ENCLB324GIU,False,False,0.7255845946233603,0.5264730039547462,0.5539772941478297,0.7751120783294145
ENCLB907YRF,ENCLB584REF,True,True,0.895793929800723,0.8024467646678227,0.6492556382797543,0.8148826212774767
ENCLB907YRF,ENCLB584REF,False,True,0.9283404055559156,0.8618159085877218,0.7735665459518803,0.9181234879361971
ENCLB907YRF,ENCLB758GEG,True,False,0.5762860537873039,0.33210561578974335,0.27396814847167905,0.4972218357479232
ENCLB907YRF,ENCLB758GEG,False,False,0.7393088548711376,0.5465775828908729,0.5627113043250247,0.790843713360212
ENCLB907YRF,ENCLB605LCC,True,False,0.4931511850363759,0.24319809130278186,0.20405025236474875,0.4153328917810207
ENCLB907YRF,ENCLB605LCC,False,False,0.6734721764279769,0.453564772422636,0.48894827181800826,0.720052468602545
ENCLB907YRF,ENCLB293SLX,True,False,0.37298126955708283,0.1391150274404133,0.12971843043642786,0.3027700906301296
ENCLB907YRF,ENCLB293SLX,False,False,0.6458818161489064,0.4171633204318097,0.5054191535050276,0.7205898903093122
ENCLB918NXF,ENCLB404SKN,True,False,0.487033832075247,0.23720195358589988,0.23154969659201702,0.43737934236798737
ENCLB918NXF,ENCLB404SKN,False,False,0.6828159708975432,0.4662376501127546,0.5215163847874159,0.7509256749100487
ENCLB918NXF,ENCLB324GIU,True,False,0.5633752185129307,0.3173916368344924,0.2788965953725676,0.4895389412139634
ENCLB918NXF,ENCLB324GIU,False,False,0.7481232921579072,0.5596884602691854,0.5833319745581079,0.8010434522143265
ENCLB918NXF,ENCLB584REF,True,False,0.6414582779468913,0.4114687223465912,0.2994342292766246,0.5261381160879489
ENCLB918NXF,ENCLB584REF,False,False,0.758311095199701,0.57503571710297,0.5635766751519137,0.7935640333999698
ENCLB918NXF,ENCLB758GEG,True,True,0.8789546104419601,0.7725612072171778,0.6503940899134514,0.798020190269717
ENCLB918NXF,ENCLB758GEG,False,True,0.9297550905207632,0.8644445283492727,0.7956513964229,0.9251927846444578
ENCLB918NXF,ENCLB605LCC,True,False,0.49856773657875597,0.2485697879572638,0.2394888869836158,0.4462482668002538
ENCLB918NXF,ENCLB605LCC,False,False,0.6858868269015131,0.47044073931702624,0.5207365386553802,0.7497461233281146
ENCLB918NXF,ENCLB293SLX,True,False,0.35716916871232474,0.1275698150786531,0.14154636748254099,0.3121053520128616
ENCLB918NXF,ENCLB293SLX,False,False,0.6504589489674849,0.42309684429188515,0.5230412934206616,0.7421110648101381
ENCLB918NXF,ENCLB907YRF,True,False,0.5984702929947257,0.3581666915971928,0.29199715843828855,0.5173491548110386
ENCLB918NXF,ENCLB907YRF,False,False,0.7523550358227183,0.5660380999278039,0.5706470449191109,0.7969988678742018
ENCLB817BKI,ENCLB404SKN,True,True,0.8643763619583928,0.7471464951124266,0.6641624690294745,0.7832090343865122
ENCLB817BKI,ENCLB404SKN,False,True,0.9246164952695102,0.8549156633244721,0.7870611881854044,0.9099964139190554
ENCLB817BKI,ENCLB324GIU,True,False,0.49477418174273025,0.24480149091918826,0.24128319367034104,0.44035947382435653
ENCLB817BKI,ENCLB324GIU,False,False,0.7183925631491381,0.5160878747879885,0.5481682204384941,0.766680452307004
