,A549$_{000}$,A549$_{001}$,A549$_{002}$,A549$_{100}$,A549$_{101}$,A549$_{102}$,A549$_{200}$,A549$_{201}$,A549$_{300}$,A549$_{301}$,A549$_{302}$,GM12878$_{400}$,GM12878$_{401}$,HepG2$_{500}$,HepG2$_{501}$,IMR-90$_{600}$,IMR-90$_{601}$,K562$_{700}$,K562$_{701}$,RWPE2$_{800}$,RWPE2$_{801}$,RWPE2$_{802}$,WTC11$_{900}$,WTC11$_{901}$
A549$_{302}$,0.6370964037512321,0.6249522217601414,0.6306275405983033,0.7176007946518557,0.6851603465497049,0.6882421628181015,0.663459044779815,0.6903709463835509,0.8126979229555588,0.8014993244934195,1.0,0.502966715996173,0.5087641405715484,0.5276846852321795,0.5380438176078308,0.5554355584581333,0.559851382157407,0.5213618497239793,0.5253540177774046,0.5193568607175298,0.5345197598274052,0.5368987830470846,0.5353259368940845,0.5342234011483082
GM12878$_{400}$,0.4812825130380316,0.4779424881244012,0.4813765665333171,0.5068025657089053,0.4956379366198869,0.4955828668877432,0.4830001115359222,0.5137777539442392,0.4990204481425032,0.5068473556518399,0.502966715996173,1.0,0.7735665459518801,0.5168084885861471,0.5413579284925797,0.5538133368030033,0.5665890106700382,0.5522908718331491,0.5635766751519148,0.48770843391465274,0.5108951493409998,0.5112648050928568,0.5454618865380573,0.5392973160815943
GM12878$_{401}$,0.4904377902298954,0.48894827181800854,0.4908355181207001,0.5126856067365354,0.5063367294417136,0.5080058639905303,0.4910355225902764,0.5231151035581696,0.501660250272155,0.5116389632502293,0.5087641405715484,0.7735665459518801,1.0,0.5342025936587904,0.5539772941478255,0.5607764800314756,0.5715598667643464,0.5627113043250241,0.5706470449191124,0.5054191535050279,0.5264600272779886,0.5258851678011072,0.5610640596856381,0.5588750340126839
HepG2$_{500}$,0.5497571299285533,0.5453954687049976,0.550628019280731,0.5289861108275952,0.5563291632064571,0.5470871346362898,0.5448129814497809,0.5531232083843243,0.52703507561925,0.5271419464356847,0.5276846852321795,0.5168084885861471,0.5342025936587904,1.0,0.7591392904122769,0.5868515389681801,0.5794304243751542,0.560494448908863,0.5606917841601161,0.5748870573126924,0.5830839246357171,0.5818750760140413,0.5961012859122765,0.595618620782001
HepG2$_{501}$,0.547970130558712,0.5456629417044075,0.5481682204384942,0.5409198897646448,0.5529605401238904,0.5464534323773756,0.546506083185957,0.5611397655402117,0.5383079325088563,0.5408414140910845,0.5380438176078308,0.5413579284925797,0.5539772941478255,0.7591392904122769,1.0,0.5987867586387201,0.597507935842296,0.5794764808117856,0.5833319745581222,0.5567835657886575,0.5735386276780694,0.5754992643573097,0.6012380542435041,0.5955411617227672
IMR-90$_{600}$,0.56663260556465,0.5640577033131525,0.5690967277176162,0.5541372681374237,0.5650245957640978,0.5591578222487713,0.5581075675811601,0.5704566588508984,0.5571283323528657,0.5575282785752663,0.5554355584581333,0.5538133368030033,0.5607764800314756,0.5868515389681801,0.5987867586387201,1.0,0.7833651661605865,0.5755802654185964,0.5818635838154458,0.5634947855042859,0.5805772607477647,0.5844823417711184,0.6026645302859541,0.6011064714804061
IMR-90$_{601}$,0.5692949895157979,0.5675969359231559,0.5703674997694204,0.5615457142163273,0.5629129211814023,0.5572785682523343,0.5510818659978036,0.5707438487111987,0.5620243850017914,0.5646888631202011,0.559851382157407,0.5665890106700382,0.5715598667643464,0.5794304243751542,0.597507935842296,0.7833651661605865,1.0,0.5809433493588304,0.5900224217099405,0.5576837448283521,0.5762849779028996,0.5779971353807699,0.6057191692030707,0.6008744195882083
K562$_{700}$,0.5202456538250225,0.5187840266017646,0.5224072881803875,0.5242987551039926,0.5252054708865708,0.5193928608063804,0.5161541260439946,0.5346199085619471,0.5172749641433534,0.5233712289586361,0.5213618497239793,0.5522908718331491,0.5627113043250241,0.560494448908863,0.5794764808117856,0.5755802654185964,0.5809433493588304,1.0,0.795651396422902,0.5229684177639818,0.5439751090627437,0.5464359250323741,0.5816008735338097,0.580703078080535
K562$_{701}$,0.5215163847874172,0.5207365386553862,0.5223019320922263,0.5290522717530484,0.52628901949509,0.5214396336541646,0.5193331287172687,0.5367192453753227,0.5214516993684446,0.5266796345499125,0.5253540177774046,0.5635766751519148,0.5706470449191124,0.5606917841601161,0.5833319745581222,0.5818635838154458,0.5900224217099405,0.795651396422902,1.0,0.523041293420663,0.5443825080070985,0.5450432349388212,0.5804503032602781,0.5778102649886493
RWPE2$_{800}$,0.5477353567021745,0.5411632030768615,0.5461410447200751,0.5196480658725949,0.5533212698829479,0.5444978765935871,0.5296922999525125,0.5379830460730324,0.52147216833136,0.522593756179458,0.5193568607175298,0.48770843391465274,0.5054191535050279,0.5748870573126924,0.5567835657886575,0.5634947855042859,0.5576837448283521,0.5229684177639818,0.523041293420663,1.0,0.762101537516251,0.75816193276243,0.5705294572863031,0.576858825047365
